Sample Name,QC Flag (0 - high qulaity),Site,Plot,Year,Species,Rep,Latitude,Longitude,Elevation (m),Dbh (cm),Ht (m),Date,DOY,Time of Day,%N,LMA (g m-2),Leaf water Content,Leaf size (cm2),15N,13C,%C,C/N,Licor Obs #,PAR Setpoint (umol m-2 s-1),PAR Incident on leaf (umol m-2 s-1),PAR absorbed by leaf (umol m-2 s-1),Absorbed Shortwave Radiation (W/m-2),Heat exchange setpoint (oC),CO2 Setpoint (µmol mol?¹),H2O setpoint (mmol mol-1),Net CO2 Assimilation Rate (umol CO2 m-2 s-1),Transpiration Rate (mol m?² s?¹),Ambient CO2 (µmol mol?¹),Intercellular CO2 (µmol mol?¹),Stomatal Conductance to Water Vapor (mol m-2 s-1),Boundary Layer Conductance to Water Vapor (mol m-2 s-1),Total Conductance to Water Vapor (mol m-2 s-1),Total Conductance to CO2 (mol m-2 s-1),Leaf Temperature used for gas exchange computations (oC),Chamber Air Temperature (oC),Leaf Thermocouple 1 (oC),Saturation vapor pressure at leaf temperature  (kPa),Relative Humidity of Chamber (%),Vapor Pressure of Chamber (kPa),Saturation vapor pressure in chamber (kPa),Vapor pressure deficit at leaf temperature (kPa),LatHFlux (W m-2),SenHFlux (W m-2),NetTherm (W m-2),EBSum (W m-2),Leak from chamber  (umol s-1),Leak as percent of flow (%),Correction factor (K),Correction factor as a percent (%),Sample Cell CO2 conc (µmol mol?¹),Reference Cell CO2 conc (µmol mol?¹),Sample Cell H2O conc (mmol mol?¹),Reference Cell H2O conc (mmol mol?¹),Flow rate to chamber (µmol s?¹),Atmospheric Pressure (kPa),Fan Speed (rpm),Flow through sample cell (µmol s?¹),Flow through reference cell (µmol s?¹),filename,Net CO2 uptake (nmol g leaf-1 s-1),PSN eq 1,pSN eq 2,PSN eq 3,inti_a,a1_init,Amax_init
TF-BEPA-12-2018,0,TF,-9999,2018,BEPA,12,-9999,-9999,-9999,31,7.6,8/21/2018,233,10:00 AM,0.021,44.93,0.63,52.95,-3.46,-31.82,0.4713,22.42,4,500,700.1,589.28,113.98,-9999,400,0,4.96,0.000898,394.67,235.08,0.0532,2.31,0.0525,0.0329,27.69,28,27.69,3.73,53.56,2.03,3.79,1.7,-39.59,38.03,3.59,116.01,0,0,1,0,394.67,399.99,19.92,19.04,599.85,101.83,10120,635.35,760.86,,110.3939461,6.965372122,6.511800953,145.5604933,0.2461607,1.602492767,113.7324727
TF-BEPA-12-2018,0,TF,-9999,2018,BEPA,12,-9999,-9999,-9999,31,7.6,8/21/2018,233,10:00 AM,0.021,44.93,0.63,52.95,-3.46,-31.82,0.4713,22.42,5,250,400.03,337.22,66.09,-9999,400,0,4.92,0.000848,394.72,235.72,0.0528,2.3,0.0521,0.0326,27.3,27.94,27.3,3.64,53.65,2.03,3.78,1.61,-37.38,79.44,7.51,115.66,0,0,1,0,394.72,399.98,19.88,19.05,599.81,101.83,10060,635.5,760.64,,109.5036724,6.060743795,5.714408157,123.3366665,0.4887603,1.602492767,113.7324727
TF-BEPA-12-2018,0,TF,-9999,2018,BEPA,12,-9999,-9999,-9999,31,7.6,8/21/2018,233,10:01 AM,0.021,44.93,0.63,52.95,-3.46,-31.82,0.4713,22.42,6,120,200.11,168.69,33.06,-9999,400,0,4.31,0.000815,395.33,255.31,0.0529,2.28,0.0522,0.0327,26.98,27.88,26.98,3.57,53.75,2.03,3.77,1.55,-35.92,111,10.57,118.71,0,0,1,0,395.33,399.97,19.86,19.06,600.2,101.83,9920,635.64,760.8,,95.92699755,4.652352273,4.445530532,90.02749244,0.9051117,1.602492767,113.7324727
TF-BEPA-12-2018,0,TF,-9999,2018,BEPA,12,-9999,-9999,-9999,31,7.6,8/21/2018,233,10:01 AM,0.021,44.93,0.63,52.95,-3.46,-31.82,0.4713,22.42,7,60,99.99,84.29,16.52,-9999,400,0,2.95,0.000797,396.67,297.97,0.053,2.29,0.0523,0.0327,26.8,27.83,26.8,3.54,53.91,2.03,3.76,1.51,-35.14,127.12,12.01,120.51,0,0,1,0,396.67,399.94,19.86,19.07,600.17,101.83,10020,635.45,760.01,,65.65768974,3.174401605,3.076733721,56.66222207,1.3057348,1.602492767,113.7324727
TF-BEPA-12-2018,0,TF,-9999,2018,BEPA,12,-9999,-9999,-9999,31,7.6,8/21/2018,233,10:02 AM,0.021,44.93,0.63,52.95,-3.46,-31.82,0.4713,22.42,8,30,50.03,42.17,8.26,-9999,400,0,1.59,0.000786,398.11,340.46,0.0529,2.28,0.0522,0.0327,26.72,27.8,26.72,3.52,54.01,2.03,3.75,1.49,-34.66,133.22,12.65,119.47,0,0,1,0,398.11,400.01,19.86,19.09,599.99,101.83,9940,635.78,760.18,,35.38838193,1.942652344,1.905632529,30.0191977,1.6024928,1.602492767,113.7324727
TF-BEPA-12-2018,0,TF,-9999,2018,BEPA,12,-9999,-9999,-9999,31,7.6,8/21/2018,233,10:03 AM,0.021,44.93,0.63,52.95,-3.46,-31.82,0.4713,22.42,9,15,9.83,8.29,1.62,-9999,400,0,-0.1,0.000783,399.78,393.51,0.0533,2.29,0.0526,0.0329,26.65,27.76,26.65,3.51,54.15,2.03,3.74,1.48,-34.54,138.06,13.04,118.18,0,0,1,0,399.78,399.99,19.87,19.1,599.93,101.83,10010,635.75,759.56,,-2.225684398,0.465205426,0.463051287,-0.630510413,0.6973811,1.602492767,113.7324727
TF-BEPA-12-2018,0,TF,-9999,2018,BEPA,12,-9999,-9999,-9999,31,7.6,8/21/2018,233,10:03 AM,0.021,44.93,0.63,52.95,-3.46,-31.82,0.4713,22.42,10,0,0,0,0,-9999,400,0,-0.57,0.000781,400.3,407.95,0.0533,2.3,0.0526,0.0329,26.63,27.74,26.63,3.5,54.25,2.03,3.74,1.47,-34.44,137.62,12.95,116.13,0,0,1,0,400.3,400.05,19.87,19.11,599.77,101.83,10060,635.59,759.75,,-12.68640107,0,0,-10,7777777,1.602492767,113.7324727
TF-BEPA-13-2018,0,TF,-9999,2018,BEPA,13,-9999,-9999,-9999,37,6.3,8/21/2018,233,10:24 AM,0.0227,39.76,0.67,49.83,-3.6,-31.59,0.4717,20.74,1,2000,2000.02,1681.22,321.45,-9999,400,0,10.64,0.00321,388.11,271.85,0.167,2.3,0.16,0.101,30.14,29.25,30.14,4.29,56.67,2.31,4.08,1.98,-141.76,-110,-10.61,59.08,0,0,1,0,388.11,399.99,22.67,19.53,599.95,101.82,10070,622.26,754.6,,267.6056338,8.0000064,7.407412894,171.8183471,7777777,1.877934272,270.6237425
TF-BEPA-13-2018,0,TF,-9999,2018,BEPA,13,-9999,-9999,-9999,37,6.3,8/21/2018,233,10:25 AM,0.0227,39.76,0.67,49.83,-3.6,-31.59,0.4717,20.74,2,1500,1499.83,1261.07,241.65,-9999,400,0,10.76,0.00303,388.18,272.26,0.168,2.28,0.161,0.101,29.53,29.21,29.53,4.15,56.38,2.29,4.07,1.85,-133.47,-39.95,-3.87,64.36,0,0,1,0,388.18,400.11,22.49,19.53,600.2,101.83,9965,622.77,754.64,,270.6237425,7.792116031,7.228836688,166.4682351,7777777,1.877934272,270.6237425
TF-BEPA-13-2018,0,TF,-9999,2018,BEPA,13,-9999,-9999,-9999,37,6.3,8/21/2018,233,10:25 AM,0.0227,39.76,0.67,49.83,-3.6,-31.59,0.4717,20.74,3,1000,1000,841.2,161.85,-9999,400,0,10.38,0.00278,388.57,275.8,0.166,2.29,0.159,0.1,28.88,29.12,28.88,3.99,56.07,2.27,4.05,1.72,-122.53,29.55,2.85,71.72,0,0,1,0,388.57,400.03,22.26,19.54,599.93,101.83,9990,622.49,754.5,,261.0663984,7.407407407,6.896551724,156.6666667,7777777,1.877934272,270.6237425
TF-BEPA-13-2018,0,TF,-9999,2018,BEPA,13,-9999,-9999,-9999,37,6.3,8/21/2018,233,10:25 AM,0.0227,39.76,0.67,49.83,-3.6,-31.59,0.4717,20.74,4,500,699.91,589.12,113.95,-9999,400,0,10.03,0.0026,388.88,278.31,0.163,2.29,0.157,0.0985,28.46,29.05,28.46,3.9,55.9,2.25,4.03,1.64,-114.87,72.41,6.94,78.42,0,0,1,0,388.88,399.92,22.09,19.55,600.14,101.83,10020,622.54,754.17,,252.2635815,6.964995898,6.511472131,145.5511107,0.5477867,1.877934272,270.6237425
TF-BEPA-13-2018,0,TF,-9999,2018,BEPA,13,-9999,-9999,-9999,37,6.3,8/21/2018,233,10:26 AM,0.0227,39.76,0.67,49.83,-3.6,-31.59,0.4717,20.74,5,250,399.99,337.19,66.09,-9999,400,0,9.14,0.00243,389.9,286.69,0.16,2.28,0.154,0.0965,28.04,28.95,28.04,3.8,55.8,2.24,4.01,1.57,-107.16,112.02,10.76,81.71,0,0,1,0,389.9,400,21.93,19.56,599.83,101.82,9945,622.11,754.24,,229.8792757,6.060560146,5.714244897,123.3322222,1.0060362,1.877934272,270.6237425
TF-BEPA-13-2018,0,TF,-9999,2018,BEPA,13,-9999,-9999,-9999,37,6.3,8/21/2018,233,10:26 AM,0.0227,39.76,0.67,49.83,-3.6,-31.59,0.4717,20.74,6,120,199.93,168.54,33.03,-9999,400,0,6.59,0.0023,392.5,314.42,0.157,2.27,0.151,0.0948,27.72,28.86,27.72,3.73,55.77,2.22,3.99,1.51,-101.31,139.78,13.43,84.93,0,0,1,0,392.5,399.98,21.8,19.56,600.15,101.83,9910,623.13,753.91,,165.7444668,4.650405483,4.443752952,89.98249694,1.561452,1.877934272,270.6237425
TF-BEPA-13-2018,0,TF,-9999,2018,BEPA,13,-9999,-9999,-9999,37,6.3,8/21/2018,233,10:27 AM,0.0227,39.76,0.67,49.83,-3.6,-31.59,0.4717,20.74,7,60,99.95,84.26,16.51,-9999,400,0,3.47,0.00221,395.63,349.29,0.153,2.29,0.148,0.0927,27.56,28.78,27.56,3.7,55.8,2.22,3.97,1.48,-97.39,151.16,14.4,84.69,0,0,1,0,395.63,399.98,21.72,19.56,600.09,101.83,10020,622.4,754.39,,87.27364185,3.17359518,3.075976149,56.64444074,1.815057,1.877934272,270.6237425
TF-BEPA-13-2018,0,TF,-9999,2018,BEPA,13,-9999,-9999,-9999,37,6.3,8/21/2018,233,10:28 AM,0.0227,39.76,0.67,49.83,-3.6,-31.59,0.4717,20.74,8,30,50.11,42.24,8.28,-9999,400,0,1.38,0.00214,397.81,373.51,0.15,2.3,0.145,0.0909,27.46,28.72,27.46,3.68,55.87,2.21,3.96,1.47,-94.55,155.55,14.76,84.05,0,0,1,0,397.81,400.05,21.67,19.57,599.96,101.82,10070,622.13,754.06,,34.7082495,1.945063881,1.907952977,30.07036904,1.8779343,1.877934272,270.6237425
TF-BEPA-13-2018,0,TF,-9999,2018,BEPA,13,-9999,-9999,-9999,37,6.3,8/21/2018,233,10:28 AM,0.0227,39.76,0.67,49.83,-3.6,-31.59,0.4717,20.74,9,15,10.14,8.55,1.68,-9999,400,0,-0.5,0.00209,399.74,396,0.147,2.29,0.142,0.0892,27.4,28.66,27.4,3.66,55.92,2.21,3.94,1.46,-92.15,156.54,14.9,80.96,0,0,1,0,399.74,400.08,21.62,19.57,599.91,101.82,10020,623.33,753.93,,-12.57545272,0.479067944,0.476783825,-0.349290949,0.6036217,1.877934272,270.6237425
TF-BEPA-13-2018,0,TF,-9999,2018,BEPA,13,-9999,-9999,-9999,37,6.3,8/21/2018,233,10:29 AM,0.0227,39.76,0.67,49.83,-3.6,-31.59,0.4717,20.74,10,0,0,0,0,-9999,400,0,-0.86,0.00205,400.13,400.57,0.145,2.3,0.14,0.088,27.35,28.63,27.35,3.65,55.97,2.2,3.94,1.45,-90.49,157.68,14.97,82.16,0,0,1,0,400.13,400.09,21.59,19.58,599.91,101.82,10050,622.9,754.78,,-21.62977867,0,0,-10,7777777,1.877934272,270.6237425
TF-BEPA-14-2018,0,TF,-9999,2018,BEPA,14,-9999,-9999,-9999,31,18.6,8/21/2018,233,10:48 AM,0.0254,47.06,0.62,48.35,-2.77,-31.38,0.4846,19.11,1,2000,2000.13,1681.31,321.47,-9999,400,0,13.67,0.00438,384.67,284.58,0.255,2.28,0.24,0.151,30,29.34,30,4.26,59.99,2.46,4.1,1.8,-193.07,-80.67,-7.84,39.89,10,2,1,0.04,384.67,400.03,24.12,19.85,599.75,101.82,9950,607.71,750.61,,290.480238,8.000041598,7.407443071,171.8192561,7777777,1.657458564,290.480238
TF-BEPA-14-2018,0,TF,-9999,2018,BEPA,14,-9999,-9999,-9999,31,18.6,8/21/2018,233,10:49 AM,0.0254,47.06,0.62,48.35,-2.77,-31.38,0.4846,19.11,2,1500,1500.05,1261.26,241.68,-9999,400,0,13.64,0.00411,384.78,285.54,0.255,2.28,0.24,0.151,29.44,29.3,29.44,4.13,59.5,2.43,4.09,1.69,-181.2,-16.77,-1.63,42.08,10,2,1,0.04,384.78,399.99,23.87,19.86,599.91,101.82,9920,607.73,751.04,,289.8427539,7.792234777,7.228938887,166.4712803,7777777,1.657458564,290.480238
TF-BEPA-14-2018,0,TF,-9999,2018,BEPA,14,-9999,-9999,-9999,31,18.6,8/21/2018,233,10:49 AM,0.0254,47.06,0.62,48.35,-2.77,-31.38,0.4846,19.11,3,1000,999.97,841.18,161.84,-9999,400,0,13.27,0.00377,385.32,287.44,0.25,2.31,0.236,0.149,28.84,29.22,28.84,3.98,58.99,2.4,4.07,1.58,-166.42,46.98,4.47,46.88,10,2,1,0.04,385.32,400.03,23.55,19.86,600.06,101.82,10160,607.46,750.51,,281.9804505,7.407374485,6.896523186,156.6658333,7777777,1.657458564,290.480238
TF-BEPA-14-2018,0,TF,-9999,2018,BEPA,14,-9999,-9999,-9999,31,18.6,8/21/2018,233,10:50 AM,0.0254,47.06,0.62,48.35,-2.77,-31.38,0.4846,19.11,4,500,699.87,589.09,113.94,-9999,400,0,12.74,0.00353,385.85,289.44,0.243,2.29,0.229,0.145,28.48,29.14,28.48,3.9,58.69,2.38,4.05,1.52,-155.89,80.94,7.78,46.77,10,2,1,0.04,385.86,399.96,23.32,19.87,599.79,101.82,9980,607.65,749.96,,270.718232,6.964916672,6.511402887,145.5491349,0.5924352,1.657458564,290.480238
TF-BEPA-14-2018,0,TF,-9999,2018,BEPA,14,-9999,-9999,-9999,31,18.6,8/21/2018,233,10:50 AM,0.0254,47.06,0.62,48.35,-2.77,-31.38,0.4846,19.11,5,250,400.02,337.22,66.09,-9999,400,0,11.02,0.00331,387.69,301.72,0.237,2.27,0.224,0.141,28.09,29.05,28.09,3.81,58.47,2.36,4.03,1.46,-145.82,117.2,11.3,48.77,11,2,1,0.04,387.69,399.98,23.11,19.88,599.99,101.82,9910,607.22,750.61,,234.1691458,6.060697885,5.714367344,123.3355555,1.038674,1.657458564,290.480238
TF-BEPA-14-2018,0,TF,-9999,2018,BEPA,14,-9999,-9999,-9999,31,18.6,8/21/2018,233,10:51 AM,0.0254,47.06,0.62,48.35,-2.77,-31.38,0.4846,19.11,6,120,199.99,168.59,33.04,-9999,400,0,6.67,0.00313,392.14,335.74,0.232,2.29,0.22,0.138,27.8,28.95,27.8,3.75,58.36,2.34,4.01,1.41,-137.99,142.66,13.65,51.36,10,2,1,0.04,392.14,400.03,22.95,19.89,599.93,101.82,9990,607.9,750.08,,141.7339567,4.651054621,4.444345676,89.99749994,1.393611,1.657458564,290.480238
TF-BEPA-14-2018,0,TF,-9999,2018,BEPA,14,-9999,-9999,-9999,31,18.6,8/21/2018,233,10:51 AM,0.0254,47.06,0.62,48.35,-2.77,-31.38,0.4846,19.11,7,60,100.21,84.47,16.56,-9999,400,0,3.28,0.00303,395.57,363.14,0.229,2.29,0.217,0.136,27.64,28.88,27.64,3.72,58.39,2.33,3.99,1.38,-133.57,153.45,14.62,51.05,11,2,1,0.04,395.57,400.04,22.85,19.9,600.26,101.82,10040,607.16,750.54,,69.69825754,3.178832736,3.080896199,56.75993471,1.586627,1.657458564,290.480238
TF-BEPA-14-2018,0,TF,-9999,2018,BEPA,14,-9999,-9999,-9999,31,18.6,8/21/2018,233,10:52 AM,0.0254,47.06,0.62,48.35,-2.77,-31.38,0.4846,19.11,8,30,50.1,42.23,8.28,-9999,400,0,1.14,0.00295,397.73,380.73,0.225,2.28,0.214,0.135,27.52,28.81,27.52,3.69,58.44,2.32,3.98,1.37,-130.01,158.29,15.13,51.68,10,2,1,0.04,397.73,400.04,22.78,19.9,599.31,101.82,9970,606.55,750.57,,24.22439439,1.944762533,1.907663018,30.06397441,1.6574586,1.657458564,290.480238
TF-BEPA-14-2018,0,TF,-9999,2018,BEPA,14,-9999,-9999,-9999,31,18.6,8/21/2018,233,10:53 AM,0.0254,47.06,0.62,48.35,-2.77,-31.38,0.4846,19.11,9,15,10.17,8.58,1.68,-9999,400,0,-0.79,0.00288,399.65,396.91,0.221,2.27,0.21,0.132,27.47,28.74,27.47,3.68,58.52,2.32,3.96,1.36,-127.04,155.86,14.97,45.48,10,2,1,0.04,399.65,400.01,22.72,19.91,599.74,101.82,9890,607.23,750.44,,-16.78708032,0.480407,0.478110125,-0.322120188,0.5808188,1.657458564,290.480238
TF-BEPA-14-2018,0,TF,-9999,2018,BEPA,14,-9999,-9999,-9999,31,18.6,8/21/2018,233,10:53 AM,0.0254,47.06,0.62,48.35,-2.77,-31.38,0.4846,19.11,10,0,0,0,0,-9999,400,0,-1.2,0.00284,400.12,400.62,0.218,2.31,0.207,0.13,27.43,28.7,27.43,3.67,58.56,2.31,3.95,1.36,-125.24,157.65,14.87,47.29,10,2,1,0.04,400.12,400.06,22.68,19.91,599.84,101.82,10155,607.42,749.88,,-25.49936252,0,0,-10,7777777,1.657458564,290.480238
TF-BEPA-15-2018,0,TF,-9999,2018,BEPA,15,-9999,-9999,-9999,44,21.2,8/21/2018,233,11:13 AM,0.0226,64.84,0.56,19.03,-4.34,-28.79,0.4781,21.17,1,2000,2000.07,1681.26,321.46,-9999,400,0,21.17,0.00538,376.84,268.25,0.363,2.28,0.334,0.211,29.64,29.55,29.64,4.17,62.23,2.58,4.15,1.59,-237.16,-11.09,-1.08,72.12,0,0,1,0,376.84,400.02,25.33,20.09,600.19,101.78,9940,642.08,747.84,,326.4959901,8.000022399,7.407426611,171.8187603,7777777,1.424018096,326.4959901
TF-BEPA-15-2018,0,TF,-9999,2018,BEPA,15,-9999,-9999,-9999,44,21.2,8/21/2018,233,11:14 AM,0.0226,64.84,0.56,19.03,-4.34,-28.79,0.4781,21.17,2,1500,1499.83,1261.07,241.65,-9999,400,0,20.77,0.00511,377.29,272.22,0.368,2.28,0.338,0.214,29.12,29.5,29.12,4.05,61.76,2.56,4.14,1.49,-225.22,47.17,4.57,68.16,0,0,1,0,377.29,399.99,25.07,20.1,599.99,101.78,9960,641.58,747.71,,320.3269587,7.792116031,7.228836688,166.4682351,7777777,1.424018096,326.4959901
TF-BEPA-15-2018,0,TF,-9999,2018,BEPA,15,-9999,-9999,-9999,44,21.2,8/21/2018,233,11:14 AM,0.0226,64.84,0.56,19.03,-4.34,-28.79,0.4781,21.17,3,1000,999.89,841.11,161.83,-9999,400,0,19.71,0.0047,378.45,277.44,0.362,2.28,0.333,0.21,28.53,29.42,28.53,3.91,61.11,2.52,4.12,1.4,-207.39,108.77,10.52,73.73,0,0,1,0,378.45,399.94,24.69,20.1,599.93,101.78,9920,641.47,747.97,,303.9790253,7.407286683,6.896447077,156.6636108,7777777,1.424018096,326.4959901
TF-BEPA-15-2018,0,TF,-9999,2018,BEPA,15,-9999,-9999,-9999,44,21.2,8/21/2018,233,11:14 AM,0.0226,64.84,0.56,19.03,-4.34,-28.79,0.4781,21.17,4,500,699.9,589.11,113.95,-9999,400,0,18.07,0.00443,380.27,285.94,0.356,2.29,0.328,0.207,28.14,29.34,28.14,3.83,60.77,2.49,4.1,1.34,-195.31,147.33,14.1,80.07,0,0,1,0,380.27,400.04,24.43,20.11,599.61,101.78,10040,641.03,748.23,,278.6859963,6.964976092,6.51145482,145.5506167,0.6292412,1.424018096,326.4959901
TF-BEPA-15-2018,0,TF,-9999,2018,BEPA,15,-9999,-9999,-9999,44,21.2,8/21/2018,233,11:15 AM,0.0226,64.84,0.56,19.03,-4.34,-28.79,0.4781,21.17,5,250,399.83,337.06,66.06,-9999,400,0,13.27,0.00418,385.11,312.97,0.35,2.26,0.323,0.204,27.78,29.24,27.78,3.75,60.5,2.47,4.08,1.28,-184.26,178.02,17.22,77.05,0,0,1,0,385.11,399.98,24.19,20.12,600.21,101.78,9850,641.08,747.32,,204.6576188,6.059825297,5.713591626,123.3144391,0.9623689,1.424018096,326.4959901
TF-BEPA-15-2018,0,TF,-9999,2018,BEPA,15,-9999,-9999,-9999,44,21.2,8/21/2018,233,11:16 AM,0.0226,64.84,0.56,19.03,-4.34,-28.79,0.4781,21.17,6,120,200.09,168.68,33.06,-9999,400,0,7.4,0.00399,391.01,346.96,0.345,2.28,0.319,0.201,27.51,29.15,27.51,3.69,60.38,2.45,4.06,1.24,-175.85,201.13,19.33,77.67,0,0,1,0,391.01,399.96,24.02,20.13,600.33,101.78,9920,640.8,747.96,,114.1270821,4.652136056,4.445333111,90.02249494,1.2505141,1.424018096,326.4959901
TF-BEPA-15-2018,0,TF,-9999,2018,BEPA,15,-9999,-9999,-9999,44,21.2,8/21/2018,233,11:16 AM,0.0226,64.84,0.56,19.03,-4.34,-28.79,0.4781,21.17,7,60,100.19,84.46,16.55,-9999,400,0,3.09,0.00387,395.42,372.45,0.341,2.3,0.315,0.199,27.34,29.06,27.34,3.65,60.39,2.44,4.04,1.21,-170.52,213.5,20.29,79.82,0,0,1,0,395.42,400.04,23.9,20.13,600.26,101.78,10070,641.04,747.64,,47.65576804,3.1784302,3.080518083,56.75105766,1.3931729,1.424018096,326.4959901
TF-BEPA-15-2018,0,TF,-9999,2018,BEPA,15,-9999,-9999,-9999,44,21.2,8/21/2018,233,11:17 AM,0.0226,64.84,0.56,19.03,-4.34,-28.79,0.4781,21.17,8,30,50.07,42.21,8.27,-9999,400,0,0.44,0.00379,398.04,388.2,0.337,2.27,0.311,0.197,27.27,28.99,27.27,3.64,60.47,2.43,4.02,1.2,-167.11,211.11,20.29,72.57,0,0,1,0,398.04,399.99,23.84,20.14,600.07,101.77,9890,640.77,747.31,,6.785934608,1.943858328,1.906792974,30.04478746,1.4240181,1.424018096,326.4959901
TF-BEPA-15-2018,0,TF,-9999,2018,BEPA,15,-9999,-9999,-9999,44,21.2,8/21/2018,233,11:17 AM,0.0226,64.84,0.56,19.03,-4.34,-28.79,0.4781,21.17,9,15,9.94,8.38,1.64,-9999,400,0,-1.79,0.00371,400.2,401.77,0.334,2.27,0.309,0.195,27.16,28.91,27.16,3.61,60.55,2.42,4,1.19,-163.57,214.89,20.67,73.62,0,0,1,0,400.2,399.9,23.76,20.14,600.07,101.77,9870,640.65,747.18,,-27.60641579,0.470129735,0.467929858,-0.530627798,0.5552128,1.424018096,326.4959901
TF-BEPA-15-2018,0,TF,-9999,2018,BEPA,15,-9999,-9999,-9999,44,21.2,8/21/2018,233,11:18 AM,0.0226,64.84,0.56,19.03,-4.34,-28.79,0.4781,21.17,10,0,0,0,0,-9999,400,0,-2.33,0.00368,400.78,405.18,0.332,2.27,0.307,0.194,27.13,28.87,27.13,3.61,60.64,2.42,3.99,1.19,-162.08,213.42,20.49,71.83,0,0,1,0,400.78,399.92,23.74,20.15,599.76,101.77,9890,640.51,747.4,,-35.93460827,0,0,-10,7777777,1.424018096,326.4959901
TF-BEPA-16-2018,0,TF,-9999,2018,BEPA,16,-9999,-9999,-9999,44,16.8,8/21/2018,233,11:37 AM,0.021,71.91,0.56,23.54,-4.19,-28.86,0.4743,22.56,1,2000,1999.88,1681.1,321.43,-9999,400,0,12.74,0.00385,385.83,274.03,0.209,2.27,0.199,0.125,30.39,29.69,30.39,4.36,58.58,2.45,4.18,1.9,-169.71,-85.94,-8.41,57.36,0,0,1,0,385.83,400.05,24.04,20.29,600.11,101.76,9910,632.71,745.65,,177.1659018,7.999961598,7.407374484,171.81719,7777777,1.237658184,177.1659018
TF-BEPA-16-2018,0,TF,-9999,2018,BEPA,16,-9999,-9999,-9999,44,16.8,8/21/2018,233,11:37 AM,0.021,71.91,0.56,23.54,-4.19,-28.86,0.4743,22.56,2,1500,1500.1,1261.3,241.69,-9999,400,0,12.68,0.00363,385.9,275.56,0.21,2.28,0.2,0.126,29.83,29.64,29.83,4.22,58.22,2.43,4.17,1.79,-159.92,-23.54,-2.29,55.94,0,0,1,0,385.9,399.98,23.83,20.29,600.01,101.76,9960,632.21,745.84,,176.3315255,7.792261761,7.228962111,166.4719722,7777777,1.237658184,177.1659018
TF-BEPA-16-2018,0,TF,-9999,2018,BEPA,16,-9999,-9999,-9999,44,16.8,8/21/2018,233,11:37 AM,0.021,71.91,0.56,23.54,-4.19,-28.86,0.4743,22.56,3,1000,999.89,841.11,161.83,-9999,400,0,12.35,0.00333,386.4,278.41,0.208,2.29,0.198,0.125,29.16,29.55,29.16,4.06,57.83,2.4,4.15,1.66,-146.7,47.75,4.6,67.48,0,0,1,0,386.4,400.03,23.55,20.3,600.09,101.75,10040,631.7,746.04,,171.7424559,7.407286683,6.896447077,156.6636108,7777777,1.237658184,177.1659018
TF-BEPA-16-2018,0,TF,-9999,2018,BEPA,16,-9999,-9999,-9999,44,16.8,8/21/2018,233,11:38 AM,0.021,71.91,0.56,23.54,-4.19,-28.86,0.4743,22.56,4,500,699.85,589.07,113.94,-9999,400,0,11.73,0.00311,387.06,282.44,0.203,2.3,0.194,0.122,28.75,29.47,28.75,3.96,57.59,2.38,4.13,1.58,-137.13,89.29,8.57,74.67,0,0,1,0,387.06,399.99,23.34,20.3,600.03,101.75,10060,632.05,745.87,,163.1205674,6.964877056,6.511368262,145.5481469,0.3690725,1.237658184,177.1659018
TF-BEPA-16-2018,0,TF,-9999,2018,BEPA,16,-9999,-9999,-9999,44,16.8,8/21/2018,233,11:38 AM,0.021,71.91,0.56,23.54,-4.19,-28.86,0.4743,22.56,5,250,400.06,337.25,66.1,-9999,400,0,9.84,0.00289,389.05,298.33,0.199,2.27,0.19,0.119,28.3,29.37,28.3,3.86,57.39,2.36,4.11,1.5,-127.39,130.93,12.65,82.29,0,0,1,0,389.05,400.02,23.12,20.3,599.82,101.75,9915,631.39,746.26,,136.8377138,6.060881514,5.714530586,123.3399993,0.6330135,1.237658184,177.1659018
TF-BEPA-16-2018,0,TF,-9999,2018,BEPA,16,-9999,-9999,-9999,44,16.8,8/21/2018,233,11:39 AM,0.021,71.91,0.56,23.54,-4.19,-28.86,0.4743,22.56,6,120,200,168.6,33.05,-9999,400,0,6.24,0.00272,392.74,330.51,0.193,2.29,0.185,0.116,28.01,29.28,28.01,3.8,57.29,2.34,4.09,1.46,-119.95,156.3,14.96,84.36,0,0,1,0,392.74,400.05,22.96,20.31,600.2,101.75,10035,631.56,745.68,,86.77513559,4.651162791,4.444444444,90,0.90159,1.237658184,177.1659018
TF-BEPA-16-2018,0,TF,-9999,2018,BEPA,16,-9999,-9999,-9999,44,16.8,8/21/2018,233,11:39 AM,0.021,71.91,0.56,23.54,-4.19,-28.86,0.4743,22.56,7,60,99.98,84.28,16.52,-9999,400,0,3.08,0.0026,395.9,359.93,0.188,2.31,0.18,0.113,27.86,29.2,27.86,3.76,57.25,2.33,4.07,1.43,-114.75,167.49,15.9,85.16,0,0,1,0,395.9,400.01,22.85,20.31,599.96,101.75,10135,631.39,746.04,,42.83131692,3.174200021,3.07654435,56.65777719,1.0707829,1.237658184,177.1659018
